user_id,country,traffic_source,total_orders,total_revenue,total_gross_profit,recency_days,orders_per_year,behavioral_segment,rfm_total,first_purchase_category,lifetime_margin_pct,persona_cluster,frequency_repeat,tenure_days,model_recency,model_tenure,inactivity_ratio,habit_strength,p_alive_custom
87388,Spain,Search,2,199.76000022888184,109.11708991570012,-680,2.0,CHAMPION,14,Tops & Tees,0.5462409380790724,0,1,-650,-680,-679.0,-0.38052602126468943,1.0986122886681098,0.01996092552542414
89067,Germany,Search,2,481.1700134277344,229.79811690952198,-680,2.0,CHAMPION,14,Jeans,0.4775819575133078,2,1,-650,-680,-679.0,-0.38052602126468943,1.0986122886681098,0.01996092552542414
44465,China,Search,4,296.37999725341797,153.3340783508011,-680,4.0,CHAMPION,15,Sweaters,0.5173563660562885,2,3,-650,-680,-679.0,-0.38052602126468943,1.6094379124341003,0.023517745856009104
69552,China,Search,4,391.2600016593933,209.91022021888355,-680,4.0,CHAMPION,15,Jeans,0.5364980302832447,2,3,-650,-680,-679.0,-0.38052602126468943,1.6094379124341003,0.023517745856009104
95281,United States,Search,3,263.39999771118164,146.6236388599841,-680,1.0,CHAMPION,15,Underwear,0.5566577074186503,0,2,-650,-680,-679.0,-0.38052602126468943,1.3862943611198906,0.02215133346728047
19451,Germany,Organic,3,284.98999786376953,150.89966873035388,-680,0.75,CHAMPION,15,Sweaters,0.5294911044649598,2,2,-650,-680,-679.0,-0.38052602126468943,1.3862943611198906,0.02215133346728047
14287,Spain,Search,2,367.98000144958496,198.08802125079885,-680,0.5,CHAMPION,15,Leggings,0.53831192040456,2,1,-650,-680,-679.0,-0.38052602126468943,1.0986122886681098,0.01996092552542414
69952,Australia,Organic,3,356.9300022125244,176.84076142579107,-680,3.0,CHAMPION,15,Jeans,0.49544941677527005,2,2,-650,-680,-679.0,-0.38052602126468943,1.3862943611198906,0.02215133346728047
59289,United States,Search,3,302.87999725341797,151.7979186547826,-680,3.0,CHAMPION,15,Plus,0.5011817222375835,2,2,-650,-680,-679.0,-0.38052602126468943,1.3862943611198906,0.02215133346728047
89742,Spain,Search,3,259.5900020599365,115.52601090656384,-680,3.0,CHAMPION,15,Intimates,0.4450325898140335,0,2,-650,-680,-679.0,-0.38052602126468943,1.3862943611198906,0.02215133346728047
70420,Germany,Search,3,228.98999786376953,130.70803857564837,-680,1.5,CHAMPION,15,Sweaters,0.5708023922224282,0,2,-650,-680,-679.0,-0.38052602126468943,1.3862943611198906,0.02215133346728047
83709,Spain,Search,2,229.95000076293945,112.24495044639376,-680,0.6666666666666666,CHAMPION,15,Jeans,0.48812763676443544,0,1,-650,-680,-679.0,-0.38052602126468943,1.0986122886681098,0.01996092552542414
79477,United States,Search,4,234.6800022125244,125.50390087160598,-680,2.0,CHAMPION,15,Swim,0.5347873687079251,0,3,-650,-680,-679.0,-0.38052602126468943,1.6094379124341003,0.023517745856009104
47517,Brasil,Organic,2,207.45000076293945,108.16740069421232,-680,0.6666666666666666,CHAMPION,15,Tops & Tees,0.521414318131621,0,1,-650,-680,-679.0,-0.38052602126468943,1.0986122886681098,0.01996092552542414
92862,United Kingdom,Search,2,200.49000549316406,101.49705283866338,-680,2.0,CHAMPION,15,Tops & Tees,0.5062449501609896,0,1,-650,-680,-679.0,-0.38052602126468943,1.0986122886681098,0.01996092552542414
45836,United States,Email,4,224.28999710083008,99.7997185478869,-680,0.6666666666666666,CHAMPION,15,Socks,0.44495840134601145,0,3,-650,-680,-679.0,-0.38052602126468943,1.6094379124341003,0.023517745856009104
72233,Brasil,Facebook,1,323.8799972534179,184.67434827589764,-679,1.0,NEW POTENTIAL,11,Accessories,0.5701937441088724,3,0,-649,0,-678.0,-0.3799664241745943,0.6931471805599453,0.014848564113129946
26535,China,Search,1,425.0,183.34000076167285,-679,1.0,NEW POTENTIAL,12,Jeans,0.4313882370862891,2,0,-649,0,-678.0,-0.3799664241745943,0.6931471805599453,0.014848564113129946
96916,United Kingdom,Search,1,204.86999893188477,103.43365989127582,-679,1.0,LOYALIST,13,Tops & Tees,0.5048746055085668,3,0,-649,0,-678.0,-0.3799664241745943,0.6931471805599453,0.014848564113129946
64140,United States,Display,2,436.48999977111816,254.74257060328156,-679,2.0,CHAMPION,14,Tops & Tees,0.5836160524567818,2,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
61314,China,Search,1,215.6000061035156,120.73600353041287,-679,1.0,CHAMPION,14,Dresses,0.5600000005215405,3,0,-649,0,-678.0,-0.3799664241745943,0.6931471805599453,0.014848564113129946
41247,United States,Search,2,213.0,115.31700010970235,-679,1.0,CHAMPION,14,Intimates,0.5413943667122176,0,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
34698,Belgium,Search,2,235.42999982833862,126.30687975408219,-679,1.0,CHAMPION,14,Sweaters,0.5364944138222723,0,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
77469,China,Organic,2,193.0999984741211,93.1842991122052,-679,2.0,CHAMPION,14,Jeans,0.4825701701115942,0,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
72950,United States,Organic,1,293.0,169.36000005155802,-679,1.0,CHAMPION,14,Dresses,0.5780204779916656,3,0,-649,0,-678.0,-0.3799664241745943,0.6931471805599453,0.014848564113129946
38517,China,Search,2,223.5,103.67199966311455,-679,2.0,CHAMPION,14,Socks,0.4638568217589018,0,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
35864,United States,Display,4,480.86998558044434,267.04985221357396,-679,0.8,CHAMPION,15,Accessories,0.5553473084647313,2,3,-649,-679,-678.0,-0.3799664241745943,1.6094379124341003,0.02237077185616566
59597,United States,Search,3,202.48999977111816,94.58463998816967,-679,1.0,CHAMPION,15,Pants & Capris,0.4671077094922324,0,2,-649,-679,-678.0,-0.3799664241745943,1.3862943611198906,0.02107100018600467
25396,Germany,Organic,3,268.4900016784668,156.43026119789647,-679,1.5,CHAMPION,15,Underwear,0.5826297449438407,0,2,-649,-679,-678.0,-0.3799664241745943,1.3862943611198906,0.02107100018600467
85061,United States,Organic,3,423.9499969482422,216.41158876507714,-679,1.5,CHAMPION,15,Sweaters,0.5104648904891906,2,2,-649,-679,-678.0,-0.3799664241745943,1.3862943611198906,0.02107100018600467
26076,Brasil,Display,2,240.1299991607666,132.1119097377287,-679,2.0,CHAMPION,15,Accessories,0.5501682846768347,0,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
66673,United States,Search,3,223.95000076293945,97.85385035478473,-679,0.5,CHAMPION,15,Tops & Tees,0.43694507712177755,0,2,-649,-679,-678.0,-0.3799664241745943,1.3862943611198906,0.02107100018600467
76282,China,Search,4,208.92000007629395,101.15269013098018,-679,2.0,CHAMPION,15,Tops & Tees,0.4841694911642781,0,3,-649,-679,-678.0,-0.3799664241745943,1.6094379124341003,0.02237077185616566
17471,Spain,Search,2,345.9799976348877,171.45288917416624,-679,1.0,CHAMPION,15,Tops & Tees,0.49555722974222427,2,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
39306,Belgium,Search,3,233.9900016784668,123.15829119762317,-679,3.0,CHAMPION,15,Sweaters,0.526339973136369,0,2,-649,-679,-678.0,-0.3799664241745943,1.3862943611198906,0.02107100018600467
63024,Spain,Organic,2,256.939998626709,117.08865959186213,-679,2.0,CHAMPION,15,Shorts,0.4557042897862409,0,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
43471,Belgium,Search,2,251.67999649047852,135.0643385704717,-679,2.0,CHAMPION,15,Sleep & Lounge,0.5366510666475689,0,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
72711,South Korea,Search,2,499.5,273.3245003488846,-679,0.5,CHAMPION,15,Swim,0.5471961968946639,2,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
56930,China,Search,2,608.189998626709,320.10695954417247,-679,0.4,CHAMPION,15,Outerwear & Coats,0.5263272337048832,2,1,-649,-679,-678.0,-0.3799664241745943,1.0986122886681098,0.018987419700050873
48446,South Korea,Search,1,322.02999687194824,188.41058774357646,-678,1.0,NEW POTENTIAL,11,Sweaters,0.5850715448054856,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
34798,Australia,Search,1,298.0,161.51599983125925,-678,1.0,NEW POTENTIAL,11,Outerwear & Coats,0.5419999994337559,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
62912,South Korea,Search,1,225.9900016784668,112.63871081989348,-678,1.0,NEW POTENTIAL,11,Swim,0.4984234257414324,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
18978,China,Search,1,307.239990234375,167.39579437214957,-678,1.0,NEW POTENTIAL,12,Outerwear & Coats,0.5448372597735514,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
27783,Spain,Search,1,239.9900054931641,150.71372401473556,-678,1.0,NEW POTENTIAL,12,Suits & Sport Coats,0.6280000023543835,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
93477,United States,Email,1,215.9900016784668,116.17221087481543,-678,1.0,NEW POTENTIAL,12,Pants,0.5378592063152767,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
22560,Brasil,Search,1,210.91000366210938,118.47534197801524,-678,1.0,LOYALIST,13,Suits & Sport Coats,0.5617341042192571,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
31337,China,Search,1,335.0,158.789999820292,-678,1.0,LOYALIST,13,Sweaters,0.4739999994635582,3,0,-648,0,-677.0,-0.3794068270844992,0.6931471805599453,0.014124391095994494
55945,United States,Search,2,405.45999908447266,215.40479906385838,-678,2.0,CHAMPION,14,Shorts,0.5312602958374234,2,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
63070,United States,Search,2,218.86999893188477,83.77326923243469,-678,2.0,CHAMPION,14,Swim,0.38275355069794664,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
66227,United States,Email,2,381.2799987792969,192.02483937169222,-678,0.4,CHAMPION,14,Jeans,0.5036320813745213,2,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
57679,Poland,Facebook,2,376.4900016784668,221.87113123334467,-678,1.0,CHAMPION,14,Suits & Sport Coats,0.5893148031666162,2,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
71823,Brasil,Search,2,272.35999298095703,130.87443654316797,-678,2.0,CHAMPION,14,Jeans,0.48052004668805565,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
84494,Japan,Search,2,223.1500015258789,108.17377059143737,-678,2.0,CHAMPION,15,Maternity,0.4847580992684527,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
49989,France,Search,3,198.96999740600586,105.70152879549798,-678,1.0,CHAMPION,15,Dresses,0.5312435551768641,0,2,-648,-678,-677.0,-0.3794068270844992,1.3862943611198906,0.020043355380587574
82782,South Korea,Search,4,203.92000198364258,107.86281118222075,-678,2.0,CHAMPION,15,Active,0.5289466954343839,0,3,-648,-678,-677.0,-0.3794068270844992,1.6094379124341003,0.021279736438377137
77346,Spain,Search,2,204.4799976348877,96.60672898110047,-678,1.0,CHAMPION,15,Tops & Tees,0.47245075361159805,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
66974,Brasil,Search,4,370.42999839782715,198.73816912248537,-678,2.0,CHAMPION,15,Socks & Hosiery,0.5365066813758654,2,3,-648,-678,-677.0,-0.3794068270844992,1.6094379124341003,0.021279736438377137
88985,South Korea,Search,4,661.2600030899048,334.3816621422322,-678,4.0,CHAMPION,15,Jeans,0.5056735029787818,2,3,-648,-678,-677.0,-0.3794068270844992,1.6094379124341003,0.021279736438377137
44503,Belgium,Search,3,251.3300018310547,137.68760091671498,-678,1.0,CHAMPION,15,Fashion Hoodies & Sweatshirts,0.5478359125993613,0,2,-648,-678,-677.0,-0.3794068270844992,1.3862943611198906,0.020043355380587574
68177,United States,Organic,3,216.89999771118164,114.75269893177617,-678,1.5,CHAMPION,15,Sleep & Lounge,0.5290580919441864,0,2,-648,-678,-677.0,-0.3794068270844992,1.3862943611198906,0.020043355380587574
27842,China,Facebook,2,230.0,114.28999970667066,-678,2.0,CHAMPION,15,Outerwear & Coats,0.4969130422029159,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
78207,China,Search,2,191.97999572753906,114.10809775971397,-678,2.0,CHAMPION,15,Accessories,0.5943749364473261,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
19039,Brasil,Organic,3,246.54999542236328,113.62349812417851,-678,1.5,CHAMPION,15,Sweaters,0.46085378314256625,0,2,-648,-678,-677.0,-0.3794068270844992,1.3862943611198906,0.020043355380587574
36113,United States,Organic,2,261.8399963378906,149.2593180686816,-678,2.0,CHAMPION,15,Suits & Sport Coats,0.5700401778041212,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
7187,China,Search,2,260.99000549316406,112.16367229059148,-678,0.6666666666666666,CHAMPION,15,Jeans,0.42976232778971035,0,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
79641,China,Search,3,843.7500009536743,467.65612107682523,-678,1.5,CHAMPION,15,Intimates,0.5542591058349542,2,2,-648,-678,-677.0,-0.3794068270844992,1.3862943611198906,0.020043355380587574
87145,Brasil,Organic,2,469.0,263.84999926015735,-678,0.5,CHAMPION,15,Outerwear & Coats,0.5625799557785871,2,1,-648,-678,-677.0,-0.3794068270844992,1.0986122886681098,0.018061392314032833
3917,United States,Search,1,225.47999954223633,124.11667990074372,-677,1.0,NEW POTENTIAL,11,Accessories,0.550455384746861,3,0,-647,0,-676.0,-0.378847229994404,0.6931471805599453,0.01343553641366589
20817,United States,Facebook,1,237.5,104.02350021968597,-677,1.0,NEW POTENTIAL,11,Tops & Tees,0.4379936851355199,3,0,-647,0,-676.0,-0.378847229994404,0.6931471805599453,0.01343553641366589
74286,Brasil,Search,1,228.0,107.84400015883148,-677,1.0,NEW POTENTIAL,11,Jumpsuits & Rompers,0.4730000006966293,3,0,-647,0,-676.0,-0.378847229994404,0.6931471805599453,0.01343553641366589
2700,China,Search,1,240.98000144958496,133.09023090264571,-677,1.0,LOYALIST,13,Active,0.5522874516642797,3,0,-647,0,-676.0,-0.378847229994404,0.6931471805599453,0.01343553641366589
4667,China,Search,1,209.94999694824216,121.56104860532355,-677,1.0,LOYALIST,13,Accessories,0.5790000017732381,3,0,-647,0,-676.0,-0.378847229994404,0.6931471805599453,0.01343553641366589
15874,Brasil,Search,1,298.98999977111816,153.1616402284211,-677,1.0,CHAMPION,14,Jeans,0.5122634213373989,3,0,-647,0,-676.0,-0.378847229994404,0.6931471805599453,0.01343553641366589
32694,United States,Search,2,279.5900020599365,138.00316076008616,-677,0.6666666666666666,CHAMPION,14,Socks,0.49359118617732983,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
44435,China,Search,1,200.1999969482422,117.22614848873916,-677,1.0,CHAMPION,14,Accessories,0.5855452061722344,3,0,-647,0,-676.0,-0.378847229994404,0.6931471805599453,0.01343553641366589
36633,China,Facebook,2,197.46000576019287,108.05542313686192,-677,2.0,CHAMPION,14,Suits & Sport Coats,0.5472268813163655,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
83996,Australia,Organic,2,223.96000289916992,116.16173171246842,-677,1.0,CHAMPION,14,Accessories,0.5186717726770442,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
26317,China,Organic,2,271.0399971008301,148.6960782963888,-677,2.0,CHAMPION,14,Sleep & Lounge,0.5486130456276241,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
41093,China,Search,2,220.8000030517578,124.85715169666304,-677,2.0,CHAMPION,14,Skirts,0.565476222694595,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
79788,China,Search,2,293.2200012207031,176.1847402710414,-677,2.0,CHAMPION,15,Outerwear & Coats,0.6008619450841257,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
44297,Brasil,Facebook,2,236.44000053405762,124.20045048160776,-677,2.0,CHAMPION,15,Tops & Tees,0.5252937328754468,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
99084,United Kingdom,Email,2,205.9900016784668,114.73252080941901,-677,2.0,CHAMPION,15,Dresses,0.5569810178870085,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
96075,China,Search,3,374.12999057769775,195.15189527729748,-677,1.5,CHAMPION,15,Blazers & Jackets,0.5216152144765555,2,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
20918,China,Search,2,245.02000045776367,139.52111990415037,-677,2.0,CHAMPION,15,Accessories,0.5694274738531024,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
32687,Belgium,Search,3,619.7100009918213,343.40354133616296,-677,0.42857142857142855,CHAMPION,15,Pants,0.5541358712729489,2,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
14263,France,Search,4,372.84000062942505,215.5535298308891,-677,1.3333333333333333,CHAMPION,15,Accessories,0.5781394954055188,2,3,-647,-677,-676.0,-0.378847229994404,1.6094379124341003,0.02024191144580442
93755,Brasil,Search,4,521.4700012207031,287.7066210818196,-677,2.0,CHAMPION,15,Fashion Hoodies & Sweatshirts,0.5517222858617571,2,3,-647,-677,-676.0,-0.378847229994404,1.6094379124341003,0.02024191144580442
52205,Germany,Search,2,194.92999649047852,94.27778829459008,-677,1.0,CHAMPION,15,Swim,0.4836494638689184,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
91688,Spain,Facebook,3,296.189998626709,159.52333892065832,-677,3.0,CHAMPION,15,Outerwear & Coats,0.5385844885387473,2,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
96253,Spain,Search,3,458.20999908447266,246.34169939224253,-677,3.0,CHAMPION,15,Outerwear & Coats,0.5376174677210145,2,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
33553,United States,Search,2,298.48999977111816,182.71125054525396,-677,2.0,CHAMPION,15,Tops & Tees,0.6121184987281207,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
72655,Belgium,Search,3,283.1000003814697,120.63418008082701,-677,0.5,CHAMPION,15,Swim,0.42611861504159537,0,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
12734,Japan,Search,3,199.41999912261963,87.73465938941405,-677,3.0,CHAMPION,15,Maternity,0.43994915141619095,0,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
87484,China,Search,3,204.94000053405762,94.92793022963747,-677,3.0,CHAMPION,15,Underwear,0.4631986434188675,0,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
95925,United States,Organic,2,243.7299976348877,116.98429857617319,-677,2.0,CHAMPION,15,Swim,0.4799749711211911,0,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
70172,China,Search,3,599.8100128173828,352.94919921246685,-677,1.5,CHAMPION,15,Jeans,0.5884349905307853,2,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
15685,China,Facebook,3,439.399995803833,226.859678133452,-677,0.75,CHAMPION,15,Swim,0.5162942200726189,2,2,-647,-677,-676.0,-0.378847229994404,1.3862943611198906,0.019065829403739663
91658,France,Organic,2,459.4799995422363,251.5058602840224,-677,0.6666666666666666,CHAMPION,15,Dresses,0.5473706375350152,2,1,-647,-677,-676.0,-0.378847229994404,1.0986122886681098,0.017180527816559123
21833,China,Search,1,299.95001220703125,182.96950782620536,-676,1.0,NEW POTENTIAL,12,Sleep & Lounge,0.6100000012665987,3,0,-646,0,-675.0,-0.3782876329043089,0.6931471805599453,0.012780277570629828
43705,United States,Search,1,445.0,257.8150006197393,-676,1.0,NEW POTENTIAL,12,Suits & Sport Coats,0.5793595519544703,2,0,-646,0,-675.0,-0.3782876329043089,0.6931471805599453,0.012780277570629828
1218,China,Search,1,264.95000076293945,151.01960076387374,-676,1.0,NEW POTENTIAL,12,Pants,0.5699928300773871,3,0,-646,0,-675.0,-0.3782876329043089,0.6931471805599453,0.012780277570629828
59903,United States,Search,1,399.4900016784668,200.88507102178812,-676,1.0,LOYALIST,13,Tops & Tees,0.5028538140573349,2,0,-646,0,-675.0,-0.3782876329043089,0.6931471805599453,0.012780277570629828
66912,Brasil,Search,1,467.0,261.4719996685162,-676,1.0,LOYALIST,13,Sweaters,0.5598972155642745,2,0,-646,0,-675.0,-0.3782876329043089,0.6931471805599453,0.012780277570629828
43771,France,Search,1,215.95000076293945,127.59165005542934,-676,1.0,LOYALIST,13,Blazers & Jackets,0.5908388497552909,3,0,-646,0,-675.0,-0.3782876329043089,0.6931471805599453,0.012780277570629828
54150,Belgium,Search,2,199.5299949645996,117.6343163428943,-676,2.0,CHAMPION,14,Swim,0.5895570556385011,0,1,-646,-676,-675.0,-0.3782876329043089,1.0986122886681098,0.016342623587564088
79223,United Kingdom,Search,2,522.4299964904785,290.56721789539347,-676,1.0,CHAMPION,14,Underwear,0.5561840243617964,2,1,-646,-676,-675.0,-0.3782876329043089,1.0986122886681098,0.016342623587564088
37088,Germany,Search,2,500.1800003051758,285.8438994643711,-676,2.0,CHAMPION,14,Accessories,0.571482065036524,2,1,-646,-676,-675.0,-0.3782876329043089,1.0986122886681098,0.016342623587564088
96837,China,Search,3,266.18999671936035,133.80776817057608,-676,1.0,CHAMPION,15,Outerwear & Coats,0.5026776731645831,0,2,-646,-676,-675.0,-0.3782876329043089,1.3862943611198906,0.01813597793134812
50562,France,Organic,2,450.36999702453613,239.61050778368647,-676,1.0,CHAMPION,15,Active,0.532030351414889,2,1,-646,-676,-675.0,-0.3782876329043089,1.0986122886681098,0.016342623587564088
45646,Japan,Search,4,610.8300008773804,323.0395689777493,-676,2.0,CHAMPION,15,Sleep & Lounge,0.5288534756212754,2,3,-646,-676,-675.0,-0.3782876329043089,1.6094379124341003,0.019254701775387004
46325,China,Organic,2,290.8600025177002,149.30821133474907,-676,0.6666666666666666,CHAMPION,15,Jeans,0.5133335970650106,0,1,-646,-676,-675.0,-0.3782876329043089,1.0986122886681098,0.016342623587564088
47256,South Korea,Search,4,825.9899978637695,508.82833887730897,-676,2.0,CHAMPION,15,Jeans,0.6160223975995772,2,3,-646,-676,-675.0,-0.3782876329043089,1.6094379124341003,0.019254701775387004
59359,United States,Search,3,202.98999786376953,107.03961805420101,-676,3.0,CHAMPION,15,Sleep & Lounge,0.5273147405323751,0,2,-646,-676,-675.0,-0.3782876329043089,1.3862943611198906,0.01813597793134812
48810,United States,Display,3,265.88000106811523,128.2591605444291,-676,3.0,CHAMPION,15,Shorts,0.4823949151089806,0,2,-646,-676,-675.0,-0.3782876329043089,1.3862943611198906,0.01813597793134812
97731,Brasil,Organic,3,322.86000061035156,188.80758105120626,-676,3.0,CHAMPION,15,Shorts,0.5847970658931873,2,2,-646,-676,-675.0,-0.3782876329043089,1.3862943611198906,0.01813597793134812
60924,United Kingdom,Search,2,493.23999786376953,242.23450903419942,-676,0.5,CHAMPION,15,Fashion Hoodies & Sweatshirts,0.4911088112953553,2,1,-646,-676,-675.0,-0.3782876329043089,1.0986122886681098,0.016342623587564088
63498,China,Facebook,3,310.7500009536743,164.90702001060876,-676,0.6,CHAMPION,15,Socks,0.5306742381480881,2,2,-646,-676,-675.0,-0.3782876329043089,1.3862943611198906,0.01813597793134812
99647,Brasil,Search,2,281.43999671936035,159.3385582359159,-676,0.6666666666666666,CHAMPION,15,Intimates,0.5661546336457691,0,1,-646,-676,-675.0,-0.3782876329043089,1.0986122886681098,0.016342623587564088
69073,South Korea,Facebook,3,306.9500007629394,148.09820041822934,-676,3.0,CHAMPION,15,Suits & Sport Coats,0.4824831407399379,2,2,-646,-676,-675.0,-0.3782876329043089,1.3862943611198906,0.01813597793134812
34002,China,Search,4,441.49999713897705,244.4083381677268,-676,2.0,CHAMPION,15,Outerwear & Coats,0.5535862735029442,2,3,-646,-676,-675.0,-0.3782876329043089,1.6094379124341003,0.019254701775387004
27955,China,Search,1,198.0,115.23600044846535,-675,1.0,NEW POTENTIAL,12,Accessories,0.5820000022649765,3,0,-645,0,-674.0,-0.37772803581421377,0.6931471805599453,0.012156976078469542
31219,United States,Facebook,1,196.12999820709229,107.75093919888272,-675,1.0,LOYALIST,13,Dresses,0.549385306602151,3,0,-645,0,-674.0,-0.37772803581421377,0.6931471805599453,0.012156976078469542
30793,China,Search,1,250.95000076293945,111.86655015689954,-675,1.0,LOYALIST,13,Intimates,0.44577226466149544,3,0,-645,0,-674.0,-0.37772803581421377,0.6931471805599453,0.012156976078469542
77,Germany,Organic,1,346.5,197.5050007486716,-675,1.0,LOYALIST,13,Suits & Sport Coats,0.5700000021606684,3,0,-645,0,-674.0,-0.37772803581421377,0.6931471805599453,0.012156976078469542
93253,Brasil,Search,2,359.8999938964844,191.74629604906474,-675,2.0,CHAMPION,14,Outerwear & Coats,0.532776602669839,2,1,-645,-675,-674.0,-0.37772803581421377,1.0986122886681098,0.015545584430030315
95209,United States,Search,2,215.93999862670898,123.7215492794875,-675,1.0,CHAMPION,14,Sweaters,0.5729441051509979,0,1,-645,-675,-674.0,-0.37772803581421377,1.0986122886681098,0.015545584430030315
97534,Brasil,Display,2,479.439998626709,234.40086951729526,-675,2.0,CHAMPION,14,Pants,0.48890553601849,2,1,-645,-675,-674.0,-0.37772803581421377,1.0986122886681098,0.015545584430030315
27902,China,Search,2,205.52000427246094,103.82712207644167,-675,2.0,CHAMPION,14,Fashion Hoodies & Sweatshirts,0.5051922923220481,0,1,-645,-675,-674.0,-0.37772803581421377,1.0986122886681098,0.015545584430030315
94579,United States,Search,2,254.97999954223633,128.42269029639422,-675,2.0,CHAMPION,14,Socks,0.5036578968034768,0,1,-645,-675,-674.0,-0.37772803581421377,1.0986122886681098,0.015545584430030315
18470,China,Search,1,434.7700004577637,226.62850033752062,-675,1.0,CHAMPION,14,Jeans,0.5212606667868216,2,0,-645,0,-674.0,-0.37772803581421377,0.6931471805599453,0.012156976078469542
30675,United States,Search,3,222.42000007629395,113.73666026759535,-675,0.5,CHAMPION,15,Sleep & Lounge,0.5113598607525478,0,2,-645,-675,-674.0,-0.37772803581421377,1.3862943611198906,0.017251475850393848
7708,United States,Facebook,3,266.0799970626831,147.84463834405773,-675,1.0,CHAMPION,15,Tops & Tees,0.5556398074870261,0,2,-645,-675,-674.0,-0.37772803581421377,1.3862943611198906,0.017251475850393848
77476,South Korea,Search,2,228.98999786376953,118.49350872368157,-675,1.0,CHAMPION,15,Swim,0.5174615041228814,0,1,-645,-675,-674.0,-0.37772803581421377,1.0986122886681098,0.015545584430030315
12070,China,Search,4,754.9700026512146,416.74785090518776,-675,2.0,CHAMPION,15,Active,0.5520058405522098,2,3,-645,-675,-674.0,-0.37772803581421377,1.6094379124341003,0.01831563888873418
74670,United States,Search,2,345.4300022125244,160.23621146571725,-675,1.0,CHAMPION,15,Jumpsuits & Rompers,0.4638746213107817,2,1,-645,-675,-674.0,-0.37772803581421377,1.0986122886681098,0.015545584430030315
